,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
75,"https://www.pracuj.pl/praca/data-scientist-wroclaw-plac-konstytucji-3-maja-3,oferta,1002947846",Data Scientist,Oferteo S.A.,12 000–17 600 zł / mies. (zal. od umowy),12 000,17 600,False,True,,,"Wrocław, Krzyki","Specjalista (Mid / Regular), Młodszy specjalista (Junior)",Pełny etat,"Umowa o pracę, Kontrakt B2B",Praca hybrydowa
76,"https://www.pracuj.pl/praca/analityk-czka-systemowy-a-warszawa-senatorska-18,oferta,1002973264",Analityk_czka Systemowy_a,Generali,,,,,False,,,"Warszawa, Śródmieście",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca od zaraz
77,"https://www.pracuj.pl/praca/sprzedawca-w-sklepie-internetowym-slotwina-pow-swidnicki-75,oferta,1002993812",Sprzedawca w sklepie internetowym,"P.H.U ""LINGO"" TOMASZ LINGO",4 242–6 242 zł brutto / mies.,4 242,6 242,False,False,,,Słotwina (pow. świdnicki),Młodszy specjalista (Junior),Pełny etat,Umowa o pracę,"Praca stacjonarna, Praca hybrydowa"
78,"https://www.pracuj.pl/praca/inzynier-ds-klasyfikacji-danych-dla-niezawodnosci-warszawa-aleja-krakowska-110-114,oferta,1003007725",Inżynier ds. klasyfikacji danych dla niezawodności,Sieć Badawcza Łukasiewicz – Instytut Lotnictwa,,,,,True,,,"Warszawa, Włochy","Specjalista (Mid / Regular), Młodszy specjalista (Junior)",Pełny etat,Umowa o pracę,Praca hybrydowa
79,"https://www.pracuj.pl/praca/konsultant-konsultantka-w-zespole-aktuarialnym-rola-miedzynarodowa-warszawa-polna-11,oferta,1003002573",Konsultant/Konsultantka w zespole Aktuarialnym (rola międzynarodowa),PwC,,,,,False,,,"Warszawa, Śródmieście",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
80,"https://www.pracuj.pl/praca/specjalista-ds-aktuarialnych-sopot-hestii-1,oferta,1002993666",Specjalista ds. Aktuarialnych,Grupa ERGO Hestia,,,,,False,,,Sopot,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
81,"https://www.pracuj.pl/praca/mlodszy-analityk-gliwice-ignacego-daszynskiego-609,oferta,1002993533",Młodszy Analityk,KENO Sp. z o.o.,,,,,False,,,Gliwice,Młodszy specjalista (Junior),Pełny etat,Umowa o pracę,Praca stacjonarna
82,"https://www.pracuj.pl/praca/head-of-production-planning-germany,oferta,10321876",Head of Production Planning,Kronospan,,,,,False,,," Sandebeck, Niemcy",Dyrektor,Pełny etat,Umowa o pracę,Praca stacjonarna
83,"https://www.pracuj.pl/praca/ekspert-ds-kredytow-konsumpcyjnych-warszawa,oferta,1002984753",Ekspert ds. Kredytów Konsumpcyjnych,Bank Pekao,,,,,False,,,Warszawa,Ekspert,Pełny etat,Umowa o pracę,Praca hybrydowa
84,"https://www.pracuj.pl/praca/ekspert-ds-zarzadzania-systemami-wynagrodzen-i-benefitow-warszawa-grochowska-312,oferta,1002962163",Ekspert ds. Zarządzania Systemami Wynagrodzeń i Benefitów,ENGIE Services Sp. z o.o.,,,,,False,,,"Warszawa, Praga-Południe","Starszy specjalista (Senior), Ekspert",Pełny etat,Umowa o pracę,Praca od zaraz
